Name,Url,Telephone,Longitude,Latitude,AddressRegion,AddressLocality,AddressCountry,Tags
Woodlands Park,https://www.facebook.com/woodlandstralee,+353(0)667121235,-9.703761,52.261393,Kerry,Tralee,Republic of Ireland,"Camping,Covid Safety Charter"
The House Hotel,https://www.thehousehotel.ie/,+35391538900,-9.05348886508182,53.2705036757191,Galway,Galway City,Republic of Ireland,"Hotel,Covid Safety Charter"
Berehaven Lodge,https://www.facebook.com/pages/Berehaven-Holiday-Resort/224749127702697?ref=hl,+353(0)2771464,-9.83455,51.659148,Cork,Castletownbere,Republic of Ireland,"Self Catering Accommodation,Covid Safety Charter"
The Cliffs of Moher Retreat,http://www.cliffsofmoherretreat.com/all-retreats/,+353(0)657086805,-9.43318365500704,52.9445586866438,Clare,Liscannor,Republic of Ireland,"Self Catering Accommodation,Welcome Standard,Activity Holiday Accommodation"
The Hendrick,https://hendrickdublin.ie,+353(0)14826500,-6.2808009365026,53.3479874543614,Dublin,Dublin City,Republic of Ireland,"B&B,Covid Safety Charter,Welcome Standard"
Ariel Guesthouse,https://www.facebook.com/ariel.dublin,+353(0)16685512,-6.231076,53.334158,Dublin,Dublin City,Republic of Ireland,"Guesthouse,Covid Safety Charter"
Hotel Doolin,https://www.facebook.com/hoteldoolin.ireland?ref=hl,+353(0)657074111,-9.377032,53.015966,Clare,Doolin,Republic of Ireland,"Hotel,Covid Safety Charter"
Westport Country Lodge Hotel,http://www.westportcountrylodge.ie/,+353(0)9856030,-9.46449190342503,53.7845212179777,Mayo,Westport,Republic of Ireland,"Hotel,Covid Safety Charter"
The Ross,http://www.facebook.com/TheRossKillarney,+353(0)646631855,-9.50764484292222,52.0578948509497,Kerry,Killarney,Republic of Ireland,"Hotel,Covid Safety Charter"
Moyvalley Hotel,https://www.facebook.com/moyvalley.balyna/,+353(0)469548000,-6.92306957088363,53.41901509188,Kildare,Moyvalley,Republic of Ireland,"Hotel,Covid Safety Charter"
Garden Lane Backpackers,http://canbe.ie/hostels,+353(0)15616885,-6.27666878251489,53.3410898969978,Dublin,Dublin City,Republic of Ireland,"Hostel,Covid Safety Charter"
Maldron Hotel Kevin Street,https://maldronhotelkevinstreet.com,+353(0)19068900,-6.27199792651572,53.338329401482,Dublin,Dublin City,Republic of Ireland,"Hotel,Covid Safety Charter"
The Landmark Hotel,http://www.thelandmarkhotel.com,+353(0)719622222,-8.092845,53.94355,Leitrim,Carrick-on-Shannon,Republic of Ireland,"Hotel,Covid Safety Charter"
Loughcrew House,http://www.loughcrew.com,+353(0)498541356,-7.14369697210043,53.734149485091,Meath,Oldcastle,Republic of Ireland,"Self Catering Accommodation,Covid Safety Charter,Welcome Standard"
Clonmel Park Hotel,http://www.clonmelparkhotel.com,+353(0)526188700,-7.738785,52.356574,Tipperary,Clonmel,Republic of Ireland,"Hotel,Covid Safety Charter"
Great National Hotel Ballina,http://www.hotelballina.ie,+353(0)9623600,-9.163882,54.086734,Mayo,Ballina,Republic of Ireland,"Hotel,Covid Safety Charter"
Ferndale,https://ferndale-achill.com/,+353(0)9843908,-10.0896741,53.9817857,Mayo,Achill Island - Acaill,Republic of Ireland,"B&B,Covid Safety Charter"
Silken Thomas Accommodation,https://www.silkenthomas.com,+353(0)45522232,-6.90842624458367,53.1568608139932,Kildare,Kildare Town,Republic of Ireland,"B&B,Covid Safety Charter,Welcome Standard"
Annebrook House Hotel,http://www.annebrook.ie,+353449353300,-7.3383096,53.5258685,Westmeath,Mullingar,Republic of Ireland,"Hotel,Covid Safety Charter"
Bunratty Castle Hotel,http://www.bunrattycastlehotel.com,+353(0)61478700,-8.81513438882916,52.6962513772804,Clare,Bunratty,Republic of Ireland,"Hotel,Covid Safety Charter"
Jurys Inn Cork,http://www.jurysinns.com,+353(0)214943000,-8.46399163004207,51.8994692025515,Cork,Cork City,Republic of Ireland,"Hotel,Covid Safety Charter"
Killarney Haven Holiday Suites,http://www.killarney-selfcatering.com,+353(0)646633570,-9.510621,52.06082,Kerry,Killarney,Republic of Ireland,"Self Catering Accommodation,Covid Safety Charter"
Aspect Hotel Dublin Parkwest,http://www.facebook.com/aspecthotelparkwest,+353(0)16429100,-6.374943,53.333033,Dublin,Dublin City,Republic of Ireland,"Hotel,Covid Safety Charter"
Imeall na Mara (Seashore House),http://www.imeallnamara.com,+353(0)669155191,-10.373242,52.190496,Kerry,Ballydavid,Republic of Ireland,"B&B,Covid Safety Charter"
Blarney Caravan and Camping Park,http://www.blarneycaravanpark.com,+353(0)214516519,-8.5461,51.947423,Cork,Blarney,Republic of Ireland,"Camping,Covid Safety Charter"
W8 Village,https://www.w8centre.ie/stay/,,-8.1743614,54.3044063,Leitrim,Manorhamilton,Republic of Ireland,"Self Catering Accommodation,Covid Safety Charter"
Bansha Castle,http://www.banshacastle.com,+353(0)6254187,-8.070331,52.449206,Tipperary,Bansha,Republic of Ireland,"Self Catering Accommodation,Covid Safety Charter"
Sheraton Athlone Hotel,https://www.sheratonathlonehotel.com,+353(0)906451000,-7.934963,53.423562,Westmeath,Athlone,Republic of Ireland,"Hotel,Covid Safety Charter"
Bay View Hotel (Kilkee),http://bayviewkilkee.com,+353(0)659056058,-9.64667660213013,52.6797892319683,Clare,Kilkee,Republic of Ireland,"Hotel,Covid Safety Charter"
Waterford Castle Hotel and Golf Resort,http://www.waterfordcastleresort.com,+353(0)51878203,-7.05935012897498,52.2533693138716,Waterford,Waterford City,Republic of Ireland,"Hotel,Covid Safety Charter"
Pembroke Hotel,http://www.facebook.com/pembrokekilkenny,+353(0)567783500,-7.251331,52.649364,Kilkenny,Kilkenny City,Republic of Ireland,Hotel
Killarney Glamping at the Grove,https://www.killarneyglamping.com/,+353879750110,-9.484644,52.054162,Kerry,Killarney,Republic of Ireland,"Camping,Welcome Standard,Glamping"
Mill Park,http://www.millparkhotel.com/,+353(0)749722880,-8.118215,54.65912,Donegal,Donegal Town,Republic of Ireland,"Hotel,Covid Safety Charter"
Darver Castle,http://www.darvercastle.ie,+53429379466,-6.4698117,53.9258358,Louth,Dundalk,Republic of Ireland,"B&B,Covid Safety Charter,Welcome Standard"
Termon House - Irish Landmark Trust,http://www.irishlandmark.com/property/termon_house/,+353(0)16704733,-8.45132091534424,54.9350473154899,Donegal,Dungloe,Republic of Ireland,"Self Catering Accommodation,Welcome Standard"
Holyrood Hotel,http://www.holyroodhotel.com,+353(0)719841232,-8.27984289699361,54.4779471310046,Donegal,Bundoran,Republic of Ireland,"Hotel,Covid Safety Charter"
Carrick Plaza Suites,https://www.carrickplazasuites.ie/,+353719616266,-8.094048,53.943937,Leitrim,Carrick-on-Shannon,Republic of Ireland,"Self Catering Accommodation,Welcome Standard"
Connemara Lake Hotel,https://www.theconnemaralakehotel.com/,+35391866016,-9.319657,53.4287001,Galway,Oughterard,Republic of Ireland,"Hotel,Covid Safety Charter"
Ballyseede Castle Hotel,http://www.ballyseedecastle.com,+353(0)667125799,-9.64679193559937,52.2562419806225,Kerry,Tralee,Republic of Ireland,"Hotel,Covid Safety Charter"
Listowel Arms Hotel,http://www.listowelarms.com,+353(0)6821500,-9.48695055456164,52.4451994274883,Kerry,Listowel,Republic of Ireland,"Hotel,Covid Safety Charter"
Jurys Inn Christchurch,http://www.jurysinns.com,+353(0)14540000,-6.27052125090881,53.3428314424755,Dublin,Dublin City,Republic of Ireland,"Hotel,Covid Safety Charter"
Schull Harbour Hotel,http://www.schullharbourhotel.ie,+353(0)2828801,-9.54375785087086,51.5272651682974,Cork,Schull,Republic of Ireland,"Hotel,Covid Safety Charter"
Powerscourt Hotel Resort Spa,http://www.powerscourthotel.com/,+353(0)12748888,-6.180321,53.185287,Wicklow,Enniskerry,Republic of Ireland,"Hotel,Covid Safety Charter"
Trabolgan Holiday Village,http://www.trabolgan.com , +353214661551  ,-8.235772,51.798703,Cork,Midleton,Republic of Ireland,"Camping,Self Catering Accommodation,Covid Safety Charter,Activity Holiday Accommodation"
The Giles Norman Townhouse,https://www.gilesnormantownhouse.com/,+353214774373,-8.5221316,51.7044937,Cork,Kinsale,Republic of Ireland,"B&B,Covid Safety Charter,Welcome Standard"
Inishowen Gateway Hotel,http://www.inishowengateway.com,+353(0)749361144,-7.45700134722142,55.1257978882691,Donegal,Buncrana,Republic of Ireland,"Hotel,Covid Safety Charter"
Avalon House Hotel,https://www.avalonhousehotel.ie/en/,+353564441302 ,-7.2068217,52.8058569,Kilkenny,Castlecomer,Republic of Ireland,Hotel
Cabu by the Lakes,https://holidays.cabu.co.uk/cabu-by-the-lakes,+353494894027,-7.4721475,54.0030574,Cavan,Killykeen,Republic of Ireland,"Self Catering Accommodation,Covid Safety Charter"
Riverside Hotel,http://riversidesligo.ie,+353(0)719194480,-8.46758605575019,54.2712940285543,Sligo,Sligo Town,Republic of Ireland,"Hotel,Covid Safety Charter"
Marlin Hotel Dublin,https://www.marlinhotel.ie/,+35315222000,-6.2644859,53.3398732,Dublin,Dublin City,Republic of Ireland,"Hotel,Covid Safety Charter"
Boyne View Bed & Breakfast,https://www.facebook.com/boyneviewBandB/,+353(0)469431325,-6.85079696693424,53.5220127568864,Meath,Trim,Republic of Ireland,"B&B,Covid Safety Charter,Welcome Standard"
Rockview House,http://www.rockviewhouse.com,+353879934338,-8.70385150263826,53.9488454903653,Mayo,Charlestown,Republic of Ireland,Self Catering Accommodation
Waterside House,https://www.facebook.com/Waterside-Guesthouse-234902169897464/,+353(0)599724246,-6.953757,52.540384,Kilkenny,Graiguenamanagh,Republic of Ireland,"Guesthouse,Covid Safety Charter"
Sextons Caravan and Camping Park,http://www.sextonscamping.com,+353(0)872208088,-8.804424,51.634252,Cork,Timoleague,Republic of Ireland,"Camping,Covid Safety Charter"
The Rose Hotel,http://www.therosehotel.com,+353(0)667199100,-9.700683,52.263633,Kerry,Tralee,Republic of Ireland,"Hotel,Covid Safety Charter"
The Town Hotel,https://www.oloughlinshotel.com/,+353(0)578621305,-7.298301,53.034216,Laois,Portlaoise,Republic of Ireland,"Hotel,Covid Safety Charter"
Villa de Porres,http://www.villadeporresbandb.com,+353(0)91592239,-9.153742,53.253933,Galway,Barna,Republic of Ireland,"B&B,Covid Safety Charter"
Slieve Elva B&B,http://slieveelva.com,+353(0)657074318,-9.26800180606188,53.0456221376738,Clare,Lisdoonvarna,Republic of Ireland,"B&B,Covid Safety Charter"
Lisdonagh House,https://lisdonagh.com/,+3539331163,-9.055724,53.49184,Galway,Caherlistrane,Republic of Ireland,"Self Catering Accommodation,Welcome Standard"
The Arches Hotel,http://www.thearcheshotel.ie,+353(0)91739000,-8.943129,53.344755,Galway,Claregalway,Republic of Ireland,"Hotel,Covid Safety Charter"
The Arches (Cavan),http://www.archesfarmhouse.com,+353(0)494335460,-7.546363,53.946973,Cavan,Arvagh,Republic of Ireland,"B&B,Covid Safety Charter"
The Arches,http://www.thearcheswoodstock.com,+353(0)91527815,-9.13433155439759,53.3090387233497,Galway,Galway City,Republic of Ireland,"B&B,Covid Safety Charter"
Beech Lodge,,+353(0)45404651,-6.623504,53.025236,Wicklow,Donard,Republic of Ireland,B&B
Glen Na Smole,,+353(0)40467945,-6.063022,52.970798,Wicklow,Wicklow Town,Republic of Ireland,"B&B,Covid Safety Charter"
Portfinn Lodge,http://www.hotelinconnemara.com,+353834665113,-9.6974804,53.5954437,Galway,Leenane,Republic of Ireland,"B&B,Welcome Standard"
Beech Lodge (Kildare),http://www.ballindrumfarm.com,+353(0)598626294,-6.88479523642354,53.0096215199096,Kildare,Athy,Republic of Ireland,"Self Catering Accommodation,Covid Safety Charter"
Williamsferry House,http://www.williamsferry.com,+353(0)6731118,-8.204086,52.862003,Tipperary,Nenagh,Republic of Ireland,"B&B,Covid Safety Charter"
Teac Chondai Thatch cottage,http://www.teacchondai.com,+353(0)851003321,-8.28785983622834,54.999232924671,Donegal,Annagry,Republic of Ireland,"Self Catering Accommodation,Covid Safety Charter"
The Bridge Tavern,https://www.bridgetavern.ie,+35340464760,-6.0420639,52.9810139,Wicklow,Wicklow Town,Republic of Ireland,"B&B,Welcome Standard"
Ard Einne House,http://www.ardeinne.com/,+353(0)9961126,-9.65556,53.100168,Galway,Inishmore - Árainn (Aran Islands),Republic of Ireland,"B&B,Covid Safety Charter"
Abbey Farm Holiday Homes,http://www.abbeyfarmholidayhomes.com,+353(0)866073570,-9.295438,51.555151,Cork,Skibbereen,Republic of Ireland,"Self Catering Accommodation,Covid Safety Charter"
Weirs Holiday Accommodation,http://www.weirsmultyfarnham.ie/,+353449371111,-7.3907332,53.6245997,Westmeath,Multyfarnham,Republic of Ireland,"Self Catering Accommodation,Welcome Standard"
Seaview House,https://www.seaviewdungarvan.com,+3535841583,-7.66188,52.0502052,Waterford,Dungarvan,Republic of Ireland,"B&B,Welcome Standard"
Glamping Under the Stars ,https://www.glampingunderthestars.ie,+353860651485,-7.2682396,52.9727754,Laois,Portlaoise,Republic of Ireland,"Self Catering Accommodation,Welcome Standard"
Tree Grove Caravan and Camping Park,http://www.treegrovecamping.com,+353(0)868308845,-7.229414,52.63786,Kilkenny,Kilkenny City,Republic of Ireland,"Camping,Covid Safety Charter"
River Island Hotel,http://www.riverislandhotel.com/,+353(0)667142555,-9.46412947486874,52.2306869800036,Kerry,Castleisland,Republic of Ireland,"Hotel,Covid Safety Charter"
Kathleens Country House,https://kathleens.net,+353646632810,-9.5166456,52.0811581,Kerry,Killarney,Republic of Ireland,Hotel
Kemar House,https://www.bandbireland.com/accommodation/28190/kemar-house,+353876609397,-10.0208909,54.2273628,Mayo,Belmullet,Republic of Ireland,"B&B,B&B Ireland,Covid Safety Charter"
Kylie House,http://www.kyliefarmhouse.com,+353(0)646644197,-9.631138,52.079529,Kerry,Killarney,Republic of Ireland,"B&B,Covid Safety Charter"
Glen Hotel,http://www.theglenhotel.weebly.com,+353(0)749520505,-8.49961369807818,54.9900698835608,Donegal,Arranmore -Árainn Mhór,Republic of Ireland,"Hotel,Covid Safety Charter"
Longbowe,http://www.gables.ie/index.html,+353(0)567761869,-7.22720518385313,52.6422397891517,Kilkenny,Kilkenny City,Republic of Ireland,"Self Catering Accommodation,Covid Safety Charter"
Carrowkeel Camping and Caravan Park,http://www.carrowkeelpark.ie,+353(0)949031264,-9.184605,53.909061,Mayo,Castlebar,Republic of Ireland,"Camping,Covid Safety Charter"
St. Judes,http://www.st-judes.com,+353(0)91521619,-9.072798,53.265274,Galway,Galway City,Republic of Ireland,"B&B,Covid Safety Charter"
La Mirage,,+353(0)2750688,-9.429728,51.715094,Cork,Bantry,Republic of Ireland,"B&B,Covid Safety Charter"
Kinlay Hostel,http://www.kinlaygalway.ie,+353(0)91565244,-9.048882,53.273232,Galway,Galway City,Republic of Ireland,Hostel
Galway City Hostel,http://www.galwaycityhostel.com,+353(0)91535878,-9.04767018941038,53.2742164945249,Galway,Eyre Square,Republic of Ireland,"Hostel,Covid Safety Charter"
Gold Coast Golf Hotel,http://www.goldcoastgolfresort.com,+353(0)5845050,-7.570264,52.085292,Waterford,Dungarvan,Republic of Ireland,"Hotel,Covid Safety Charter"
Copper Coast B&B,http://coppercoastholidays.ie/accommodation,+353(0)51292414,-7.3830382,52.1363455,Waterford,Kilmacthomas,Republic of Ireland,"B&B,Covid Safety Charter"
Clare's Rock,http://www.claresrock.com,+353(0)863660641,-9.07684018518069,53.0345706292631,Clare,Carran,Republic of Ireland,"Hostel,Welcome Standard"
The Barn,http://www.barncottageholidayhomes.com,+353(0)749137314,-7.844064,54.938773,Donegal,Letterkenny,Republic of Ireland,Self Catering Accommodation
White Strand B&B,https://www.facebook.com/WhitestrandBnB/,+353(0)749370335,-7.340922,55.353889,Donegal,Malin Head,Republic of Ireland,"B&B,Covid Safety Charter"
Step House,http://www.stephousehotel.ie/index.html,+353(0)599773209,-6.927435,52.601208,Carlow,Borris,Republic of Ireland,"Hotel,Covid Safety Charter"
Park Residence at Herbert Park Hotel,https://www.herbertparkhotel.ie/parkresidence.html,+35316672200,-6.2322773,53.3282305,Dublin,Ballsbridge,Republic of Ireland,Hotel
Fitzgeralds Woodlands House Hotel,http://www.woodlands-hotel.ie,+35361605100,-8.76543356679531,52.5631127411973,Limerick,Adare,Republic of Ireland,"Hotel,Covid Safety Charter"
Queens Hotel,http://www.queenshotelennis.com,+353(0)656828963,-8.98161868526745,52.8454138366489,Clare,Ennis,Republic of Ireland,"Hotel,Covid Safety Charter"
Temple Bar Inn,http://www.templebarinn.com,+353(0)14845010,-6.25969535085676,53.3457514979753,Dublin,Dublin City,Republic of Ireland,"Hotel,Covid Safety Charter"
Bantry House & Garden,http://www.bantryhouse.com,+353(0)2750047,-9.46544425437082,51.6771677873648,Cork,Bantry,Republic of Ireland,"B&B,Covid Safety Charter,Welcome Standard"
Farren Lee Holiday Cottages,http://www.facebook.com/www.leevalleygolf.cork/,+353(0)217331721,-8.700742,51.890291,Cork,Ovens,Republic of Ireland,"Self Catering Accommodation,Covid Safety Charter"
Chestnut Lodge,http://www.chestnutlodge.ie,+353(0)214371382,-8.397366,51.832107,Cork,Carrigaline,Republic of Ireland,B&B
Glenwood House,http://www.glenwoodguesthouse.com,+353(0)214373878,-8.39501,51.821404,Cork,Carrigaline,Republic of Ireland,"Guesthouse,Covid Safety Charter"
Shannon Park House,http://www.inviteireland.com/Accommodation/carrigaline/shannon-park-house/1183/,+353(0)214372091,-8.39516,51.825419,Cork,Carrigaline,Republic of Ireland,B&B
Sheen Falls Lodge,http://www.sheenfallslodge.ie,+353(0)646641600,-9.5641343774023,51.8733200715697,Kerry,Kenmare,Republic of Ireland,"Hotel,Covid Safety Charter"
The Residence Hotel,http://www.theresidencehotel.ie,+353(0)91569600,-9.05426248710251,53.2710591828237,Galway,Galway City,Republic of Ireland,"Hotel,Covid Safety Charter"
The Foynes Inn,https://www.foynesinn.ie,+3536965216,-9.1062032,52.6111107,Limerick,Foynes,Republic of Ireland,"B&B,Covid Safety Charter,Welcome Standard"
Hideaway Camping and Caravan Park,,+353(0)2822254,-9.260331,51.541699,Cork,Skibbereen,Republic of Ireland,"Camping,Covid Safety Charter"
Seven Oaks Hotel,http://www.sevenoakshotel.com,+353(0)599131308,-6.92937304547308,52.8410320617051,Carlow,Carlow Town,Republic of Ireland,"Hotel,Covid Safety Charter"
Winacre Lodge,http://www.winacrelodge.com/,+353(0)91523459,-9.087789,53.292859,Galway,Galway City,Republic of Ireland,"B&B,Covid Safety Charter"
Castlefergus Lodge,https://www.castleferguslodge.com,+353858713150,-8.9088361,52.8012123,Clare,Quin,Republic of Ireland,"B&B,B&Bs,Historic House"
Sea Mist House,http://www.seamisthouse.com,+353(0)9521441,-10.024337,53.488219,Galway,Clifden,Republic of Ireland,"B&B,Covid Safety Charter,B&Bs,Historic House"
The Castle,http://www.castle-townshend.com,+353(0)2836100,-9.172633,51.529556,Cork,Castletownshend,Republic of Ireland,"B&B,Welcome Standard"
Milk Harbour Holidays,http://milkharbourholidays.ie,+353(0)719173339,-8.49762363626803,54.415170529198,Sligo,Grange,Republic of Ireland,"Self Catering Accommodation,Covid Safety Charter,Welcome Standard"
Hillside B&B,https://www.hillsidebandbmonaghan.com,+3534782966,-6.9724895,54.2482108,Monaghan,Monaghan Town,Republic of Ireland,B&B
The Local Lodge,https://www.facebook.com/thelocalcashel/,+353863175753,-7.9378241,53.5893128,Longford,Newtowncashel,Republic of Ireland,Self Catering Accommodation
Gallán Mór,https://www.gallanmor.com,+3532762732,-9.5922067,51.6097005,Cork,Bantry,Republic of Ireland,B&B
Sea Vista Boutique Accommodation,https://seavistadonegal.com,+353873838883,-7.4739157,55.0923889,Donegal,Inishowen,Republic of Ireland,B&B
Tuskar House by the Sea,http://tuskarbythesea.com/,+353539133933,-6.3388829,52.2498012,Wexford,Rosslare Harbour,Republic of Ireland,B&B
Gort a Phump,,+353872508702,-10.3271208,52.2309351,Kerry,Dingle,Republic of Ireland,"B&B,Covid Safety Charter"
McGuire's Self Catering Cottages,http://www.mcguiresirishcottages.com/,+353719641033,-8.0479946,54.0366066,Leitrim,Drumshanbo,Republic of Ireland,Self Catering Accommodation
The Paddocks,https://www.bedandbreakfast.eu/bed-and-breakfast/adare/the-paddocks/2533407/,+353879083228,-8.8294782,52.6148376,Limerick,Kildimo,Republic of Ireland,B&B
Brogan's Bar & Hotel,https://www.brogans.ie/,+353469431237,-6.789155,53.5575768,Meath,Trim,Republic of Ireland,Hotel
Stracomer View ,https://www.portbegholidayhomes.com/stracomer-view-semi-detatched/,+353719829952,-8.263502,54.4857,Donegal,Bundoran,Republic of Ireland,"Self Catering Accommodation,Welcome Standard"
Brookhaven House,http://brookhavenhouse.com/,+353(0)669474431,-10.1784387632293,51.840176541128,Kerry,Waterville,Republic of Ireland,"B&B,Covid Safety Charter"
Rockhill House Estate,https://www.rockhillhouse.ie,+353749113650,-7.7743488,54.9332813,Donegal,Letterkenny,Republic of Ireland,B&B
Coach House Hotel,https://coachhousesligo.com,"+353719183111
",-8.513276,54.088958,Sligo,Ballymote,Republic of Ireland,Hotel
Avonmore House B&B,https://avonmorehouse.com,+3532492617,-7.8436797,51.9490504,Cork,Youghal,Republic of Ireland,B&B
Strelitzia's B&B,https://strelitziasbnb.com,+353838897243,-9.4515168,51.6797155,Cork,Bantry,Republic of Ireland,"B&B,Welcome Standard"
The Copper Kettle,http://killarneyfairview.com/copper-kettle-townhouse/, +353646634164,-9.5063924,52.0607539,Kerry,Killarney,Republic of Ireland,"B&B,Welcome Standard"
The Lodge at Harvey's Point,https://twitter.com/HarveysLodge,+353(0)749724313,-8.05188819935609,54.6979427856569,Donegal,Donegal Town,Republic of Ireland,"B&B,Welcome Standard"
Firmount House,https://firmounthouse.com/rent-a-country-house-in-ireland/,+35345893829,-6.7091181,53.2807504,Kildare,Clane,Republic of Ireland,"Self Catering Accommodation,Welcome Standard"
Aidan's Island,https://aidansisland.com,+353894365252,-9.3846547,53.8367699,Mayo,Castlebar,Republic of Ireland,B&B
Fanningstown Castle,www.fanningstowncastle.com,+353(0)61395989,-8.739428,52.54748,Limerick,Adare,Republic of Ireland,"Self Catering Accommodation,Covid Safety Charter"
Castlerosse Park Resort Hotel,http://www.castlerosse.ie,+353(0)646631144,-9.53999713988117,52.066206440696,Kerry,Killarney,Republic of Ireland,"Hotel,Covid Safety Charter"
The Calves Field,https://www.thecalvesfield.com/,+353877001250,-8.19628,52.97278,Tipperary,Nenagh,Republic of Ireland,"Self Catering Accommodation,Covid Safety Charter,Welcome Standard"
Beech Grove Caravan and Camping Park,http://www.campingkillarney.com,+353(0)646671848,-9.581831,52.070958,Kerry,Killarney,Republic of Ireland,"Camping,Covid Safety Charter"
White Sands Hotel (Kerry),http://www.whitesands.ie,+353(0)667133102,-9.83343420122333,52.3890388536589,Kerry,Ballyheigue,Republic of Ireland,"Hotel,Covid Safety Charter"
Ring of Kerry Cottages,http://www.tridentholidayhomes.ie/rentals/house-kenmare-ring-of-kerry-holiday-cottages-193189.html,+353(0)12018479,-9.751408,52.121312,Kerry,Kenmare,Republic of Ireland,"Self Catering Accommodation,Covid Safety Charter"
Seanor House,http://www.bandbireland.com/accommodation/28119/seanor-house,+353(0)6827055,-9.65130937607478,52.5051598364819,Kerry,Ballybunion,Republic of Ireland,"B&B,B&B Ireland,Covid Safety Charter"
Ard Na Coille,http://www.ard-na-coille.com,+353(0)667124931,-9.71138223809817,52.2579800300662,Kerry,Tralee,Republic of Ireland,"B&B,B&B Ireland,Covid Safety Charter"
Heyward Mews,http://www.tridentholidayhomes.ie/rentals/rentals-swords-d459497/,+353(0)12018479,-6.271584,53.486051,Dublin,Swords,Republic of Ireland,"Self Catering Accommodation,Covid Safety Charter"
McCarthy's Guesthouse,http://www.mccarthyslodge.com,+353(0)989142,-9.52603,53.79875,Mayo,Westport,Republic of Ireland,"Guesthouse,Covid Safety Charter"
Clayton Hotel Cardiff Lane,https://www.claytonhotelcardifflane.com/,+353(0)16439500,-6.24113,53.345259,Dublin,Dublin City,Republic of Ireland,"Hotel,Covid Safety Charter"
Rathmullan House Hotel,http://www.rathmullanhouse.com,+353(0)749158188,-7.52929759143638,55.1007601255255,Donegal,Rathmullan,Republic of Ireland,"Hotel,Covid Safety Charter"
The Gibson Hotel,https://www.thegibsonhotel.ie,+35316815000,-6.2287761,53.3485796,Dublin,Dublin City,Republic of Ireland,"Hotel,Covid Safety Charter"
Lakeland House B&B,http://www.lakeland-killaloe.com,+353(0)61375658,-8.432162,52.80724,Clare,Killaloe,Republic of Ireland,B&B
Castlerosse Park Resort,http://www.castlerosse.ie/self-catering-holiday-killarney.html,+353(0)646631144,-9.539975,52.06596,Kerry,Killarney,Republic of Ireland,Self Catering Accommodation
Lakeland Midsummer Lake House,http://www.bandbireland.com/accommodation/25891/lakeland-midsummer-lakehouse,+35391552121,-9.28403309019563,53.432222857406,Galway,Oughterard,Republic of Ireland,"B&B,B&B Ireland,Covid Safety Charter"
Blakehill House B&B,https://www.bandbireland.com/accommodation/28058/blakehill-house-b-b,+353(0)872974239,-9.30840228880493,53.5522230335437,Mayo,Cong,Republic of Ireland,"B&B,B&B Ireland,Covid Safety Charter"
Realt na Mara,http://www.realtnamara.org,+353(0)2770101,-9.889116,51.652405,Cork,Castletownbere,Republic of Ireland,"B&B,Covid Safety Charter"
Doogarry House,http://www.doogarryhouse.com,+353(0)949021793,-9.26301,53.8526,Mayo,Castlebar,Republic of Ireland,"B&B,Covid Safety Charter"
The Lodges @ Sea View House,http://seaview-doolin.ie/lodges/,+353(0)872679617,-9.38485366458019,53.0122224371926,Clare,Doolin,Republic of Ireland,"B&B,Covid Safety Charter,Welcome Standard"
Orlagh House,https://orlaghestate.ie,+353872885619,-6.3302721,53.2614722,Dublin,Rathfarnham,Republic of Ireland,"Self Catering Accommodation,Welcome Standard"
Cuddly Cow Campview Farm,http://www.campviewfarm.ie,+353877787199,-8.2197003,54.4963832,Donegal,Ballyshannon,Republic of Ireland,"Self Catering Accommodation,Welcome Standard"
Hibernian Hotel,http://www.hibernianhotelmallow.com,+353(0)2258200,-8.64592732944777,52.1375983773318,Cork,Mallow,Republic of Ireland,"Hotel,Covid Safety Charter"
Portsalon Luxury Camping,http://www.portsalonluxurycamping.com,+353(0)749159957,-7.65585137018775,55.2100380179393,Donegal,Portsalon,Republic of Ireland,"Camping,Covid Safety Charter,Welcome Standard"
Tig Micheál Bán,https://www.airbnb.ie/rooms/7539633?source_impression_id=p3_1617804367_5MGzppqx%2FdqfDO2h&guests=1&adults=1,+353879978631,-9.3659881,51.7048275,Cork,Bantry,Republic of Ireland,"Self Catering Accommodation,Welcome Standard"
Tankardstown House,https://www.tankardstown.ie/,+353(0)419824621,-6.60911071013834,53.741444923638,Meath,Slane,Republic of Ireland,"B&B,Covid Safety Charter,B&Bs,Historic House"
Blackstairs Ecotrails,https://www.blackstairsecotrails.ie/shepherds-huts/,+353599773184,-6.85510580000005,52.6132836427703,Carlow,Borris,Republic of Ireland,"Self Catering Accommodation,Covid Safety Charter"
Rosquil House,http://www.rosquilhouse.com,+353(0)567721419,-7.250928,52.662605,Kilkenny,Kilkenny City,Republic of Ireland,"Guesthouse,Covid Safety Charter"
Wave Crest Caravan and Camping Park,http://www.wavecrestcamping.com,+353(0)669475188,-10.091125,51.758832,Kerry,Caherdaniel,Republic of Ireland,"Camping,Covid Safety Charter"
Lissanisky House,https://www.lissaniskyhouse.com/,+3536752101,-8.0928237,52.8624756,Tipperary,Nenagh,Republic of Ireland,"B&B,B&Bs,Historic House"
Ballylickey House & Gardens,https://www.ballylickeyhouse.com,+353873347117,-9.4369444,51.7235023,Cork,Bantry,Republic of Ireland,"B&B,Covid Safety Charter,Welcome Standard"
